id	age	gender	country	multilingual	aut.originality.1	aut.originality.2	aut.originality	dat	problems.questions.1	problems.questions.2	problems.questions	problems.cra	problems.combined	word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10
R_2R3xGOgidfx1SvL	55	Female	Australia	FALSE	NA	NA	NA	74.9238739499734	NA	NA	NA	1	NA	Spoon	Knife 	Pop stick	Paperclip	Glue	Water	Rock	Air	Vacuum 	Earth’s core
R_D9agyNf0AGGfGo1	35	Female	Australia	FALSE	NA	NA	NA	88.0668085334556	NA	NA	NA	2	NA	Slow	View	Talk	Bang	Hippopotamus 	Grease	Sorrowful 	Tangy	A	Cold
R_2v6RNRfbBYa54It	55	Female	Australia	FALSE	NA	NA	NA	74.4429899113519	NA	NA	NA	2	NA	chair	table	kite	grass	window	car	phone	biscuit	plate	computer
R_RfpGEgePqThQaaZ	70	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	83.4902900581559	NA	NA	NA	1	NA	Grass	Fish	Lemonade	Trousers	Roof	Volcano	Lathe	Clock	Car	Rubbish bin
R_Og8HwJx87cHXoZz	35	Male	Australia	TRUE	1.5	1.5	1.5	78.146019817463	2	1	1	1	2	Mountain	Bicycle	water	Gold	Lathe	Dog	Window	Calendar	Paper	Suitcase
R_2yrS91M98X1keKK	18	Male	Australia	FALSE	NA	NA	NA	76.9731176063596	NA	NA	NA	0	NA	Light	Shadow	Germ	Planet	Computer 	Tree	Bike	Shoe	Wind	Ocean
R_ThdGc2iQWXc7ja1	55	Female	United Kingdom of Great Britain and Northern Ireland	TRUE	0	0	0	84.4621956082327	0	0	0	1	1	Porridge	Kilt	Mountain	Foot	Aeroplane	Toadstool	Toaster	Gun	Rose	Slingshot
R_28MxvYSO3ZYZtH2	70	Male	Australia	FALSE	NA	NA	NA	70.0544129524912	NA	NA	NA	0	NA	pencil	chair	light	desk	computer	phone	book	clock	coat	belt
R_BKYdWSBWNicTE77	65	Female	Australia	FALSE	NA	NA	NA	85.2148995513008	NA	NA	NA	2	NA	flower	dog	city	sheet	aluminium	dishwasher	centipede	seaweed	trousers	electricity circuit diagram
R_2ZOoMSfZFxMJhWe	65	Female	United States of America	TRUE	NA	NA	NA	68.5492206542265	NA	NA	NA	0	NA	Rock	Water	Sand	Lotion	Steel wool	Cotton ball	Concrete 	Pillow	Boulder 	Grain of sand
R_2xK5EBRR93nXMNW	35	Female	Australia	FALSE	2.5	2.5	2.5	72.2950633083071	1	1	1	1	2	sun	table	time	colour	cat	love	Science	saw	catapult	row
R_3dWhWP2uTId0MPx	35	Female	Australia	FALSE	NA	NA	NA	86.2890916566054	NA	NA	NA	0	NA	raisin	goat	skeleton	sophisticate	catastrophe	ocean	wasp	neutron	flint	fear
R_2rIWc3Bau9l5IHK	35	NA	NA	NA	NA	NA	NA	78.1883467166197	NA	NA	NA	1	NA	plate	bicycle	clock	key	bed	book	earth	hair	cable	water
R_e2JMD81uJmg1vyN	55	Female	Australia	FALSE	NA	NA	NA	66.5339930781296	NA	NA	NA	1	NA	Water	Land	Air	Gas	Fire	Cloud	Shoe	Peddle	Hair	Tv
R_tDqvUz9kXa7FSAF	70	Female	Australia	FALSE	NA	NA	NA	79.3980765555586	NA	NA	NA	1	NA	Stairs	Stars	Ice	Car	Straw	Flower	Horizon	Shop	Cone	Photo
R_1kNwbGlWJilUSOG	55	Female	United Kingdom of Great Britain and Northern Ireland	TRUE	NA	NA	NA	75.5042460347925	NA	NA	NA	1	NA	car	theory	family	love	air	philosophy	pillow	travel	infinity	somersault
R_2Qtcu11oH61nXNF	26	Female	Australia	FALSE	NA	NA	NA	67.2503600517909	NA	NA	NA	2	NA	Snow	Fire	Water	Solid	Gas	Vacuum	Mop	Dirt	Washing machine	Kettle
R_W0ZQRwlLhzHA0CZ	70	Female	Australia	FALSE	NA	NA	NA	73.1455165005866	NA	NA	NA	2	NA	House,	Car	Pen	Book	Finger	Light	Grass	Plant	Brick	Fountain
R_3EXPqEOHNf3URDg	35	Female	Australia	FALSE	NA	NA	NA	75.0681757926941	NA	NA	NA	2	NA	Bridge	Sand	Tree	Airplane	Star	Honey	Horse	Spider	Water	Flower
R_e9SYksCvQCHzjUJ	55	Male	Malaysia	FALSE	NA	NA	NA	80.3032443193453	NA	NA	NA	2	NA	animal	shoe	tree	sky	car	credit card	sauce pan	bread	finger	chalk
R_3p07ImAdRQadQSx	55	Female	Australia	TRUE	NA	NA	NA	78.8864250516608	NA	NA	NA	1	NA	table	ocean	paint	swimmwear	cyclone	fruit	bicycle	chicken	towel	jar
R_0UMPyXYhvAMB9f3	35	Male	Australia	FALSE	NA	NA	NA	81.5522479691676	NA	NA	NA	1	NA	hat	grass	penguin	cheese	eraser	foot	movie	aeroplane	stethoscope	wheelbarrow
R_2Cy0FXyDWTk5xma	35	Female	South Africa	TRUE	NA	NA	NA	69.9525943824223	NA	NA	NA	2	NA	Chair	Bird	Blanket	Window	Car	Mirror	Toys 	Boy	Handle	Ceiling
R_1gcLsNUnAc5x7Ce	65	Female	Australia	FALSE	NA	NA	NA	71.758031499173	NA	NA	NA	2	NA	Speed	Slow	Crawl	Haste	Creep	Slide	Laze	Flight	Tunnel	Mope
R_svWAAvIPhdYMeQN	55	Male	Australia	FALSE	NA	NA	NA	80.833778743233	NA	NA	NA	2	NA	fish	eraser	car	rock	bottle	iceberg	corn	pill	cloud	planet
R_2EiBMyawWGus9kV	26	Female	Malaysia	TRUE	NA	NA	NA	77.3332747675124	NA	NA	NA	2	NA	Cat	Star	Bridge	Lavendar	Jug	Mother	Sad	Gift	Flat	Hammer
R_3Pi97wahIGi903v	26	Female	NA	FALSE	NA	NA	NA	80.7814820181756	NA	NA	NA	2	NA	Paper	Tail	Balloon	Soil	Seat	Muffin	Coin	Bobby pin	Car	Stairs
R_3iJPaIVbbDpA2zz	70	Male	Australia	FALSE	NA	NA	NA	69.3430016438166	NA	NA	NA	1	NA	dog	elephant	eagle	ship	whale	car	moon	fungus	child	god
R_1gphXw7i9ZY4gEj	70	Female	France	TRUE	NA	NA	NA	66.6968872149785	NA	NA	NA	1	NA	book	pamphlet	leaflet	tome	encyclopaedia	volume	journal	review	magazine	diary
R_w5gcEtusBiJ0wNP	65	Female	Australia	FALSE	NA	NA	NA	83.1283284883414	NA	NA	NA	0	NA	pond	brick	paperclip	ruler	sandwich	bird	parsley	mountain	snow	clothes
R_3QQNsmzezOcXjLR	35	Female	Australia	FALSE	NA	NA	NA	54.6310356685093	NA	NA	NA	1	NA	table	chair	bookcase	sink	bed	bath	floor	carpet	car	dog
R_2zovgJB1IW5wNbR	70	Male	South Africa	TRUE	NA	NA	NA	82.313944700928	NA	NA	NA	2	NA	book	horse	magnet	window	carrot	computer	disease	crow	herald	motorcar
R_2as3QYUpYoDtWA6	55	Female	Australia	FALSE	NA	NA	NA	72.4721189410914	NA	NA	NA	2	NA	cat 	flower	cloud  	bird 	stesthascope 	house 	wheel 	bucket 	toothbrush	camel
R_BVZFXoRK7M7vFap	18	NA	Australia	FALSE	NA	NA	NA	79.3599081181344	NA	NA	NA	0	NA	flower	anvil	helocopter	wave	hole	bridge	canary	shovel	cliff	scorpion
R_25Ym6MpITjRtaio	70	Female	Australia	TRUE	NA	NA	NA	89.5044413727841	NA	NA	NA	1	NA	happiness	tap	motion	France	epilepsy	hat	pangolin	learning	invisibility	red
R_2ZWTAKXgKSgEOmi	55	Female	Australia	TRUE	NA	NA	NA	73.3429805863471	NA	NA	NA	0	NA	Cloud	Sand	Fridge	Elephant	Tree	Fish	Bathtub	Planet	Balloon	Water
R_3M0xdakUHt2PWLE	35	Female	Australia	TRUE	NA	NA	NA	82.0681283161754	NA	NA	NA	2	NA	Sausage 	Daffodil	Moon	Rock	Fingernail	Book	Jelly	Feather	Freckle	Letter B
R_2xz4I6TdjRynOrH	35	Female	Australia	FALSE	0	0.5	0.25	84.3601743735018	0	0	0	2	2	Spoon	Withdrawn	Dog	Coward	Sunset	Blanket	Mucus	Peas	Movie	Bike
R_3oL3p06Z0mjUM9J	35	Female	Australia	FALSE	NA	NA	NA	81.0049720108509	NA	NA	NA	1	NA	Fork	Dice	Hair	Fish	Cave	Piano	Elk	Hand	Elephant 	Stapler
R_C4bN0T3q0VQDPI5	55	NA	NA	NA	NA	NA	NA	76.9010288019975	NA	NA	NA	2	NA	water	sky	mask	wrench	ship	towel	flask	arrow	mouse	magazine
R_1j9fHXcWk93kx11	26	Female	Malaysia	FALSE	NA	NA	NA	87.2939028732833	NA	NA	NA	1	NA	dog	cardboard box	cupcake	algae	plasticine	sunflower	philosophy	cello	calculator	marriage
R_1OH05ZGMuo9NjDT	35	Female	Australia	FALSE	NA	NA	NA	81.3799950693335	NA	NA	NA	2	NA	Poo	Cloud	Lemonade	Story	Smartphone 	Tree	Worm	Eagle	Sun	Dark matter
R_SJGclPdRPQdwryF	35	Female	Australia	FALSE	NA	NA	NA	78.5201317719406	NA	NA	NA	2	NA	Arrow	Curve	Highway	Trail	Skates	Hovercraft	Snake	Oven	Shoes	Hair
R_1GOGqXCl3ypEcWa	55	Female	Australia	FALSE	NA	NA	NA	91.6759271097059	NA	NA	NA	2	NA	Seal 	Barbarcane	Harpsichord 	Peat	Pancreas	Isotope 	Palette	Sari	Tongs	Avocado
R_1EduAH7qNJTwVOa	55	Female	Italy	TRUE	NA	NA	NA	78.4759219913256	NA	NA	NA	1	NA	brick	paper	dog	apple	record	shoes	traffic lights	basket	money	stars
R_SVJyHHPzPWdnjRD	35	Male	Democratic People's Republic of Korea	TRUE	NA	NA	NA	91.5326668406903	NA	NA	NA	0	NA	flour	explosion	termidity	colostomy	drubbing	hector	capture	quell	portend	alabaster
R_2Ysx4q0j0tAnAYm	35	Male	Australia	FALSE	NA	NA	NA	80.413066453877	NA	NA	NA	2	NA	Dog	Saucepan 	Brick	Car	Tree	Cloud	Ocean	Pen	Sanitiser	Rag
R_2EfSnfN3pzubkii	55	Male	Australia	FALSE	NA	NA	NA	74.1686814952464	NA	NA	NA	0	NA	sky	metal	circus	butterfly	ice	bath	tree	volcano	lion	molecule
R_DuXbX9mRg8Y00xz	35	Male	United Kingdom of Great Britain and Northern Ireland	TRUE	NA	NA	NA	69.5749886688732	NA	NA	NA	1	NA	cheese	chalk	cake	brick	tomato	paper	leather	milk	clothes	honey
R_eVzlZwF9oIAwJqx	55	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	55.9917076002984	NA	NA	NA	1	NA	hot	cold	boiling	freezing	steam	liquid	soft	hard	slippery	sticky
R_2saKPap5ilJ7sL6	35	Male	Australia	FALSE	2.5	2.5	2.5	77.5886431691192	2	2	2	1	3	paper	rock	scissors	car	light	phone	band	rope	fork	bag
R_1PZBbkxgzaMFXJV	35	Female	Australia	FALSE	NA	NA	NA	87.1540529919522	NA	NA	NA	1	NA	Black	Sunshine	Escalator 	Freezer	Roller skates 	Fingernail 	Bra 	Timber	Spaceship 	Basketball 
R_2ExUcASjM7SlCy7	35	Male	Australia	FALSE	NA	NA	NA	73.29409633364	NA	NA	NA	0	NA	Water	Car	Dog	Mine	Vase	Rope	Cow	Clip	Eye	Frame
R_1FRrVWTpCG1p7kK	35	Female	Australia	FALSE	NA	NA	NA	86.6443789807991	NA	NA	NA	1	NA	Book	Foot stool	Car	Hair brush	Toothpaste	Carpet	Sandstone	Umbrella	Ashfelt	Gold
R_2t4NxqGEtLowSfH	35	Female	Australia	TRUE	NA	NA	NA	77.3870134992259	NA	NA	NA	2	NA	Milk	Green	Flower	Shoe	Jumper	Stars	Rock	Teeth	Air	Fire
R_eD1kM27zd6b27zH	65	Male	Australia	TRUE	NA	NA	NA	72.9956739715168	NA	NA	NA	0	NA	Shop	Garden	Car	Rock	Fish	Planet	Shoe	Fence	Train	Building 
R_2qvAlhhhy2NvABe	35	Female	Australia	FALSE	NA	NA	NA	80.1371999617134	NA	NA	NA	2	NA	dog	clinic	hanger	pillow	ear	cheese	landmine	piano	flower	cassowary
R_1dnlEw8a8Y9WSHI	26	Female	Australia	FALSE	NA	NA	NA	77.9132872110321	NA	NA	NA	1	NA	water	air	table	phone	star	climate	butterfly	suncream	key	pen
R_xm9wTtHFus6ry3n	35	Female	Australia	FALSE	0	0	0	78.6690202142511	2	2	2	2	4	Fireplace 	Pumpkin 	Rope	Bicycle 	Tarantula 	Cupboard 	Garden gnome 	Cricket bat	Knife	Bottle
R_2EtvKn9hTifxR1w	35	Female	Australia	FALSE	NA	NA	NA	81.1994835867414	NA	NA	NA	2	NA	person	ameoba	star	ocean	atom	organ	bacteria	ozone	brick	horse
R_3ET5GMI56hu7sax	35	Male	New Zealand	FALSE	NA	NA	NA	75.6447829660915	NA	NA	NA	1	NA	City	Fruit	Ocean	Animal	Machine	Feeling	Thoughts	Building	Education	Ecology
R_3PGB5Rnr3NdcSt7	55	Male	Australia	FALSE	NA	NA	NA	80.8581423191797	NA	NA	NA	2	NA	Horse	Mat	Buckrt	Grate	Telephone	Vynil	Sign	Space	Heaven	Jelly fish
R_20oPRfOeSBSRY3v	55	Male	Australia	FALSE	NA	NA	NA	74.0056398901202	NA	NA	NA	1	NA	Sun 	Sand	Mountain 	Car	Star fish	Mirror	Building	Crater	Cosmos	Toes
R_b3YjnliqCuAb0Qx	35	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	69.0552192784491	NA	NA	NA	0	NA	Towel	Brick	Sponge	Window	Concrete	Wool	Tree	Plastic	Grass	Clouds
R_739UxFJKovtgxTr	55	Female	United States of America	FALSE	NA	NA	NA	71.1992748081684	NA	NA	NA	1	NA	water	dirt	leaf	shoe	makeup	hair	umbrella	fork	star	potato crisp
R_e4Frb6UYXfyaVEt	70	Male	Australia	FALSE	NA	NA	NA	70.7992783614567	NA	NA	NA	2	NA	shoe	chair	light	car	window	tree	dog	gravel	doorknob	floorboard
R_22rcmc22cm0kuzs	35	Female	Australia	TRUE	1	1	1	79.0642272647736	2	2	2	1	3	Dog	Produce	Sky	Illumination	Dance	Hill	Birthday card	Opera	Escalator	Tumor
R_vo5THo0oH9Fdzxf	35	Female	Angola	TRUE	NA	NA	NA	84.6267306320009	NA	NA	NA	2	NA	house	shoe	cuttlefish	branch	road	washing machine	typewriter	carpet	saxophone	liver
R_8qrxZgXdlmt16Hn	65	Male	Australia	FALSE	NA	NA	NA	84.0850553297926	NA	NA	NA	1	NA	Bridge	Grass	Battleship	Carpet	Screwdriver	Parachute 	Egg	Softdrink bottle	Atmosphere	Headsail
R_2qdPfRCO2yrfBpN	55	Female	Australia	FALSE	NA	NA	NA	80.3754272205489	NA	NA	NA	1	NA	Cat 	Fridge	Mud	Wardrobe	Book	River	Toothbrush	Ink	Liver	Policeman
R_0fhRnhIV10zZpgl	35	Female	Australia	FALSE	NA	NA	NA	77.5541678071022	NA	NA	NA	0	NA	Sound	Table 	Lake	Magic	Grass	Fridge	Shoe	Sun	Key	Plate
R_1hNeiWU5NMGGhOl	70	Female	Australia	FALSE	NA	NA	NA	77.7205090792406	NA	NA	NA	1	NA	Serendipity 	Cow	Traffic 	Railway	Health	Mind	Travel	Heaven 	Icecream	Water
R_11dPyN2u0Qtvl82	35	Male	Australia	TRUE	NA	NA	NA	73.3038750432786	NA	NA	NA	1	NA	Bomb	Paper	Bed	Wall	Grass	Rain	Mountain	Air	Sun	Dress
R_2taFQHFqyh7u5Ga	35	Male	Australia	FALSE	NA	NA	NA	81.0835700127341	NA	NA	NA	2	NA	Apple	Hat	Country	Atom	Paint	Planet	Giraffe	Guest	Ticket	Cloud
R_3E9WWB586sfwvlb	65	Male	Australia	FALSE	NA	NA	NA	58.6494369166238	NA	NA	NA	2	NA	Fish	Dog	Snake	Butterfly	Flower	Elephant	Leopard	Dugong	Whale	Bilby
R_3CJJ5tENufaDgbj	65	Male	South Africa	TRUE	NA	NA	NA	52.3776241001629	NA	NA	NA	2	NA	mother	fatenr	baby	granparent	man	woman	he	she	table	floor
R_3g8etm091k8a58y	26	Female	Australia	FALSE	NA	NA	NA	83.7424685313765	NA	NA	NA	1	NA	Fence	Toilet Paper	Car Engine	Walkie Talkie	Tunnel	Duck	Cloud	Parsnip	Tree bark	Cliff
R_1eEvG3S0ksGbRAF	35	Male	New Zealand	TRUE	NA	NA	NA	76.0349649048987	NA	NA	NA	0	NA	shoe	pole	car	snow	tree	pencil	plough	urchin	hair	ring
R_3fAD6JJIq9AxWfW	13	Female	Australia	FALSE	NA	NA	NA	76.858077162788	NA	NA	NA	0	NA	Girl	Shops	Cat	Ball	Water	Uncle	String	Fishing Rod	Dirt	Boat
R_1LIDUmiQWwhBNyS	13	Male	Bangladesh	TRUE	NA	NA	NA	72.4241859323922	NA	NA	NA	0	NA	gay	homo	skank	lgbbqt	virgin	anal	sport	swimming	aussie kiss 	french kiss
R_3QQuntD0s7HlRbx	55	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	73.7148646331791	NA	NA	NA	1	NA	bike	spanner	motor	boat	car	watch	cup	ladder	weight	gun
R_3peS3D3PEDoquFq	35	Female	NA	FALSE	NA	NA	NA	68.9427802960078	NA	NA	NA	2	NA	Couch	Window	Remote	Door	Slipper	Heater	Table 	Letterbox	Fridge	Book
R_2aKtx8TZloshTXJ	26	Female	Australia	FALSE	0	1	0.5	76.177262266477	1	2	1	2	3	dog	skin	acid	box	button	planet	wallet	volcano	blood clot	atom
R_1pQI2RTlPO4hkGf	35	Female	Australia	FALSE	NA	NA	NA	86.2710393122619	NA	NA	NA	2	NA	Daughter	Tree	Calculator	Iron	Paleantology	ramen	ice-skating	nimbus clouds	internet	purple
R_1pKhPG9DbuOqNrJ	55	Male	Australia	FALSE	NA	NA	NA	85.0170646661094	NA	NA	NA	2	NA	Philosophy	Football	Chisel	Orange	Salmon	Tractor	Paper	Book	Oven	Duck
R_2ruNvWinRithhDE	55	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	76.4400017758211	NA	NA	NA	1	NA	computer	tree	house	envelope	knife	soap	air	planet	time	shelter
R_25SGyt7WHXLWKlm	9	Male	Australia	TRUE	NA	NA	NA	80.6468275774803	NA	NA	NA	1	NA	rubber	micro chip	pot plant	feces	parrot	brain	chemical	apple	header	website
R_2cvCv8GTPFQBnwx	9	Female	Australia	FALSE	NA	NA	NA	53.712528518268	NA	NA	NA	0	NA	fast	slow 	quick	funny	sad	happy	angry	love	mood 	stressed
R_2v7VdZ1FZ9QoymK	9	Female	Australia	TRUE	NA	NA	NA	81.0787527688912	NA	NA	NA	0	NA	Bannana	fiber glass	foam	pen	hair	led 	nature	flags	digeridoo	bark
R_1FmoLMCdJWiQePJ	9	Male	Australia	FALSE	NA	NA	NA	73.4572695124717	NA	NA	NA	0	NA	dog	cat	worm	house	mammal	shoe	tablet	leg	brain	avacado
R_1pPrF8cmRNJ9Sat	9	Male	Australia	TRUE	NA	NA	NA	77.3462640032882	NA	NA	NA	1	NA	park	theme parks 	brother 	sister	mass	liturgy	sky	ground	church	hall
R_2PhzWEQhuDGJHct	9	Male	Australia	FALSE	NA	NA	NA	74.3220822442146	NA	NA	NA	0	NA	pig	house	human	explanation	sickness	computer	tree	roof	grass	timber
R_b9LsuuWXwcbqH7z	9	Male	Australia	FALSE	NA	NA	NA	81.3997249163333	NA	NA	NA	0	NA	chicken	advacado	China	computer	pencil	tree	magnet	jumper	fridge	teeth
R_0jOPHdZlhZUiNr3	9	Female	Australia	FALSE	NA	NA	NA	73.650570781458	NA	NA	NA	1	NA	shoe	rubberband	pen	book	box	ball	fan	television	chair	lightbulb
R_3kGLL48oz5z4RQH	18	Male	Australia	FALSE	NA	NA	NA	72.4438731869062	NA	NA	NA	2	NA	strong	purple	different	relavant	backwards	seven	long	decay	EMPTY	fall
R_3kB2NinKBwmAoPG	9	NA	NA	NA	0.5	1	0.75	71.7901505529881	1	1	1	1	2	dog	avacado	family	church	Australia	students	docter	tree	water	body
R_r2e18AixDX6AN69	9	Male	Australia	FALSE	NA	NA	NA	70.1502240484669	NA	NA	NA	0	NA	house 	mum	dad	factory	kangaroo	uncle	bin	car	truck	laptop
R_1dstrQC2WBn7qmB	9	Male	Australia	TRUE	NA	NA	NA	71.3033500881422	NA	NA	NA	0	NA	cube	cup	toy	shoe	chair	ipad	box	watch	knot	poster
R_3j2JV4U2TacgEfg	35	Female	Netherlands	TRUE	NA	NA	NA	89.308123725156	NA	NA	NA	2	NA	snow 	concrete	tardigrade	planet	broccoli	ballet barre	airplane	teacher	dust storm	dinosaur
R_1LkvSc4aM48GshT	55	Female	Australia	FALSE	NA	NA	NA	79.6305511678968	NA	NA	NA	0	NA	box	drop	playdough	plaster	hoola hoop	grass	porridge	helmet	hope	future
R_31Lv87vzhMCzlPX	35	Female	New Zealand	FALSE	NA	NA	NA	80.1365109781424	NA	NA	NA	1	NA	Rhyme 	Plant	Yaght 	Island	Moon 	Daylight 	Computer 	Gym	Clothing 	Cough
R_2RaWKtUeZAMEosv	35	Female	Australia	FALSE	NA	NA	NA	80.7158162196477	NA	NA	NA	1	NA	Cup	Book	Scarf	coffee	window	rhinoceros	light	sign	perfume	watch
R_3sjl8GcA6eyRMIn	13	Female	Australia	FALSE	NA	NA	NA	72.4669190389769	NA	NA	NA	2	NA	Pen	Tree	Brick	Dog	Cloud	House	Car	Book	Ball	Ship
R_3Okmmfg8lDf8Udk	55	Male	Australia	FALSE	NA	NA	NA	83.8408129877366	NA	NA	NA	2	NA	tree	lion	sky	aluminium	climate	philosophy	acceleration	politician	magma	alphabet
R_1dy61fiU32yyZHj	9	NA	NA	NA	NA	NA	NA	72.9532934370495	NA	NA	NA	0	NA	Rock	Bolt	Bottom 	Mud	Fan	Gate 	Pencil	Happy 	Ship 	Electricity 
R_3n116EyVsYZiKPa	35	Female	Australia	FALSE	NA	NA	NA	90.6038578067507	NA	NA	NA	1	NA	Coffee Cup	Hairdresser	Ball	Dingo	Formal gown	Tiara	Cement	nail polish	Water	Tooth filling
R_11hyWG1XzndhQoA	35	Male	Australia	FALSE	NA	NA	NA	78.2321564143612	NA	NA	NA	1	NA	phone	card	queen	egg	cow	dump	road	boat	snow	planet
R_3iy8D5QjOCcqSZ2	55	Female	Australia	TRUE	NA	NA	NA	77.0945097497177	NA	NA	NA	2	NA	jump	sky	feathers	lions	fish	computer	restaurant	alphabet	wort	work
R_3s6agMhRUEh2tOi	55	Female	Australia	FALSE	NA	NA	NA	87.9879293253734	NA	NA	NA	1	NA	Cat	Elbow	Fence	Mirror	Religion	Scapegoat	Corer	Gravel	Perspicacity	Affluence
R_3h0liq2PveCZ3rg	35	Female	Australia	FALSE	NA	NA	NA	77.0098269695327	NA	NA	NA	2	NA	bread	hat	nailfile	book	quilt	car	potplant	cheese	keycard	lighthouse
R_25RsHqvsD77O2Ys	70	Male	Australia	FALSE	NA	NA	NA	82.1547092869878	NA	NA	NA	2	NA	horse	moon	table	teaspoon	biro	motor car	rocket	sky	shed	bird
R_1CBH7v0MHk4MYPq	65	Female	Australia	FALSE	NA	NA	NA	72.3669111019089	NA	NA	NA	1	NA	Sky	Fish	mine	Coral	Dog	Apple	Spide	Brick	Snake	Algae
R_2DM65V1n1FhChIp	13	NA	NA	NA	2.5	1	1.75	77.4507382441135	2	2	2	2	4	Rocket	Pencil	Grass	Island	Bird	Shower	Marshmallow	Ice	Zipper	Fingernail
R_3JKGGYRIgPpJJRz	13	Male	Australia	TRUE	NA	NA	NA	73.5223701312428	NA	NA	NA	0	NA	play	china	person	something	french	cheese	piano	australia	fire	noun
R_2co9SDZNUoNZqSU	35	Female	Australia	FALSE	NA	NA	NA	73.13449450192	NA	NA	NA	1	NA	Dog	Stick	Book	Fan 	Hair	Paper	Floor	Bicycle	Bin	Photo
R_3k7ANWuV0IGJdns	13	Male	Australia	FALSE	NA	NA	NA	61.6046843784196	NA	NA	NA	2	NA	small	big	smart	dumb	beautiful	ugly	apple	brick	tree	whiteboard
R_1MRNUeol0PaU74v	13	Female	Australia	FALSE	NA	NA	NA	75.0966479380926	NA	NA	NA	0	NA	chair	blanket	cup	tiles	tree	shirt	ring	brick	paint	book
R_RlsFAInQYOWdULD	13	Female	Australia	FALSE	NA	NA	NA	72.6538701426415	NA	NA	NA	0	NA	Table	Bird	Dinosaur	pencil	chair	tv	icecream	people	cat	book
R_UhzEM5ZumrmZUJ3	55	Female	Australia	FALSE	NA	NA	NA	86.9200509041548	NA	NA	NA	0	NA	clock	giraffe	tampon	teaspoon	motorcycle	moss	smoke	hydrogen	electron	music
R_1MNfgqkMDLg7FFO	65	Female	United States of America	FALSE	NA	NA	NA	76.3646442265738	NA	NA	NA	2	NA	car	bed	shoe	rake	soap	chair	lipstick	slippers	lipstick	airplane
R_pauYzpqgwY0k7L3	13	Female	Australia	FALSE	NA	NA	NA	69.2294968026025	NA	NA	NA	1	NA	word	pencil	computer	book	pen	table	chair	car	bus	light
R_SJlNlhlApQDotHj	65	Female	Zambia	TRUE	NA	NA	NA	75.8546147229416	NA	NA	NA	2	NA	Fire	Earth	Carpet	Chair	Glass	Minerals	Music	Scarf	Toilet	Globe
R_snxrhAzVJZtuSPL	13	Male	Australia	FALSE	NA	NA	NA	88.6395434283518	NA	NA	NA	1	NA	book	apple	pencil case	video game	antidepressants	racing chair	pathway	eucalyptus 	snow	suit
R_2PCh4p17kFGwzmO	13	Male	Australia	TRUE	NA	NA	NA	79.501253650302	NA	NA	NA	0	NA	flag	mermaid	friends	train	water	tree	locker	pencilcase	fire extinguisher	dog
R_1jwVwq0AVpMVWJ4	35	Female	Netherlands	TRUE	NA	NA	NA	80.9724480534593	NA	NA	NA	2	NA	cow	motorcycle	garden	fish	book	hairdresser	lantern	dinner	road	cable
R_0DN17CLGoFDIrct	55	Male	Australia	FALSE	NA	NA	NA	79.7316531695071	NA	NA	NA	0	NA	pillar	jumper	tree	stair	fire hydrant	clock	champaigne	clouds	grasshopper	hood
R_ZfWrKBj4ZL0xrzz	70	Male	Australia	FALSE	NA	NA	NA	83.199200903376	NA	NA	NA	0	NA	mountain	recorder	headphones	bread	car	politician	wattlebird	toilet	radio	tile
R_2v6RwP1mLHg6BhU	18	Female	China	TRUE	NA	NA	NA	72.2066409531094	NA	NA	NA	1	NA	cat	window	hair	elevator	jacket	red	love	am	sculpture	screen
R_XFZrMFgpgdlsIKZ	26	Female	Australia	FALSE	NA	NA	NA	84.6791765652597	NA	NA	NA	2	NA	Chair	Skyscraper	Apple	Happiness	Scarf	Journey	Lunge	Whale	Guess	Stars
R_2aUKaHtN0FChmmt	26	Female	Australia	FALSE	NA	NA	NA	84.3322760480944	NA	NA	NA	0	NA	Sticker	State	Baby	Varnish	Liquor 	Alphabet	Meditation	Safe	Sunlight	House
R_cwitpwsKmhXj13H	13	Female	Australia	TRUE	NA	NA	NA	84.5760389452889	NA	NA	NA	1	NA	pens 	drink bottle	singing 	tests 	pancakes 	clothes 	metal	carbon	watch	headbands
R_DUICxs2w7lyS5UJ	13	Female	Australia	TRUE	NA	NA	NA	79.2836596391031	NA	NA	NA	2	NA	house	mouse	louse	brick	stick	water	broomstick	car	tree	microphone
R_yybEr1JMjDRpvHj	13	Female	Philippines	TRUE	NA	NA	NA	94.439343035975	NA	NA	NA	0	NA	mitochondria	cyclone	quasar	magazine	warehouse	laptop	sauerkraut	kilt	love	crossbow
R_3KJfjR0dzau3R1D	13	NA	NA	NA	NA	NA	NA	80.081626418091	NA	NA	NA	1	NA	hat	imagination	fever	solution	cliff	air	hell	death	exorcism	tree
R_1BP1RJmm1XKy7Tl	26	Female	Australia	FALSE	NA	NA	NA	90.6947102841167	NA	NA	NA	1	NA	Paper	Shyness	Rigidity	Stamen	Peephole	Oasis	Protractor	Constellation	Marrow	Dunce
